mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d
prebreak,002373,2022-02-17,S,S,A,C,S,S,A,13.5333,14.21,13.53,0.68,,1,14.21,13.7707,2022-02-24,0,-0.6615,1,14.21,13.6124,2022-03-03,0,-0.8942,1,14.21,13.53,2022-03-04,1,-1.0153
prebreak,600621,2022-02-28,S,S,A,C,S,S,A,11.7569,12.39,11.85,0.54,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.39,11.85,2022-03-24,1,-1.0168
prebreak,002977,2022-03-01,S,S,A,C,S,S,A,41.5253,41.69,39.89,1.8,,1,41.69,40.8784,2022-03-04,0,-0.4682,1,41.69,40.8784,2022-03-04,0,-0.4682,1,41.69,40.8784,2022-03-04,0,-0.4682
prebreak,600776,2022-03-02,S,S,A,C,S,S,A,10.7261,10.97,10.47,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.97,10.47,2022-03-25,1,-1.016
prebreak,600729,2022-03-31,S,S,A,C,S,S,A,19.0417,19.31,18.48,0.83,,1,19.31,18.8813,2022-04-11,0,-0.5339,1,19.31,18.48,2022-04-12,1,-1.0171,1,19.31,18.48,2022-04-12,1,-1.0171
prebreak,600419,2022-04-18,S,S,A,C,S,S,A,13.2784,13.33,12.79,0.54,,1,13.33,12.79,2022-04-22,1,-1.0181,1,13.33,12.79,2022-04-22,1,-1.0181,1,13.33,12.79,2022-04-22,1,-1.0181
prebreak,000651,2022-05-30,S,S,A,C,S,S,A,24.3807,24.96,23.96,1.0,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,24.96,25.6135,2022-06-28,0,0.6341
prebreak,600674,2022-06-06,S,S,A,C,S,S,A,10.2673,10.61,10.11,0.5,,1,10.61,10.3548,2022-06-13,0,-0.5262,1,10.61,10.4772,2022-06-14,0,-0.2815,1,10.61,10.4772,2022-06-14,0,-0.2815
prebreak,600674,2022-06-13,S,S,A,C,S,S,A,10.3548,10.65,10.11,0.54,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.65,11.859,2022-07-11,0,2.2226
prebreak,002311,2022-07-08,S,S,A,C,S,S,A,57.6462,57.76,55.22,2.54,,1,57.76,56.7217,2022-07-13,0,-0.4258,1,57.76,56.7217,2022-07-13,0,-0.4258,1,57.76,56.7217,2022-07-13,0,-0.4258
prebreak,600419,2022-08-05,S,S,A,C,S,S,A,11.3947,12.41,11.91,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.41,13.3115,2022-09-02,0,1.783
prebreak,002916,2022-10-20,S,S,A,C,S,S,A,56.3945,57.77,55.15,2.62,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,57.77,57.0208,2022-11-08,0,-0.3025
prebreak,600332,2022-10-27,S,S,A,C,S,S,A,25.0279,24.99,23.84,1.15,,1,24.99,24.733,2022-11-03,0,-0.2398,1,24.99,24.9743,2022-11-04,0,-0.0302,1,24.99,24.9743,2022-11-04,0,-0.0302
prebreak,603043,2022-10-31,S,S,A,C,S,S,A,18.3351,20.15,19.45,0.7,,1,20.15,20.6742,2022-11-07,0,0.7265,1,20.15,20.9441,2022-11-14,0,1.1118,1,20.15,19.45,2022-11-23,1,-1.0212
prebreak,000651,2022-11-02,S,S,A,C,S,S,A,24.1276,25.26,24.12,1.14,,0,0.0,0.0,,0,0.0,1,25.26,25.9076,2022-11-16,0,0.5509,1,25.26,26.2669,2022-11-30,0,0.8658
prebreak,600977,2022-11-03,S,S,A,C,S,S,A,10.8442,10.4,9.9,0.5,,1,10.4,10.9626,2022-11-10,0,1.1086,1,10.4,11.9592,2022-11-17,0,3.1005,1,10.4,13.311,2022-12-01,0,5.8025
prebreak,600585,2022-11-04,S,S,A,C,S,S,A,21.5356,24.29,23.09,1.2,,0,0.0,0.0,,0,0.0,1,24.29,23.7814,2022-11-17,0,-0.439,1,24.29,23.7814,2022-11-17,0,-0.439
prebreak,603369,2022-11-08,S,S,A,C,S,S,A,37.7311,40.71,39.12,1.59,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,40.71,41.0808,2022-12-06,0,0.2136
prebreak,600332,2022-11-10,S,S,A,C,S,S,A,25.9571,25.63,24.49,1.14,,1,25.63,26.5111,2022-11-17,0,0.7554,1,25.63,25.832,2022-11-24,0,0.16,1,25.63,29.0666,2022-12-08,0,2.9956
prebreak,601601,2022-12-02,S,S,A,C,S,S,A,20.6921,20.19,19.21,0.98,,1,20.19,21.9328,2022-12-09,0,1.7616,1,20.19,21.4382,2022-12-16,0,1.2572,1,20.19,21.2734,2022-12-30,0,1.0891
prebreak,000028,2022-12-07,S,S,A,C,S,S,A,24.7899,22.47,21.45,1.02,,1,22.47,23.8377,2022-12-14,0,1.3233,1,22.47,21.9527,2022-12-21,0,-0.5236,1,22.47,21.45,2022-12-23,1,-1.0161
prebreak,688981,2022-12-09,S,S,A,C,S,S,A,42.16,42.4,40.71,1.69,,1,42.4,43.0,2022-12-16,0,0.3357,1,42.4,41.06,2022-12-23,0,-0.8115,1,42.4,40.71,2022-12-29,1,-1.0184
prebreak,002365,2022-12-26,S,S,A,C,S,S,A,10.3292,11.45,10.93,0.52,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.45,11.2253,2023-01-31,0,-0.4485
prebreak,603213,2022-12-26,S,S,A,C,S,S,A,12.4585,12.55,11.94,0.61,,1,12.55,12.0456,2022-12-29,0,-0.842,1,12.55,12.0456,2022-12-29,0,-0.842,1,12.55,12.0456,2022-12-29,0,-0.842
prebreak,000998,2022-12-27,S,S,A,C,S,S,A,15.8228,16.38,15.69,0.69,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,16.38,17.6861,2023-02-01,0,1.8736
prebreak,603213,2023-01-03,S,S,A,C,S,S,A,12.1174,12.55,11.94,0.61,,1,12.55,14.2177,2023-01-10,0,2.7166,1,12.55,13.7869,2023-01-17,0,2.0108,1,12.55,14.8191,2023-02-07,0,3.7019
prebreak,600406,2023-01-04,S,S,A,C,S,S,A,18.4353,19.48,18.52,0.96,,1,19.48,19.7783,2023-01-11,0,0.2951,1,19.48,20.6253,2023-01-18,0,1.1768,1,19.48,19.908,2023-02-08,0,0.4302
prebreak,300442,2023-01-10,S,S,A,C,S,S,A,25.7439,22.75,21.7,1.05,,1,22.75,24.646,2023-01-13,0,1.7881,1,22.75,24.646,2023-01-13,0,1.7881,1,22.75,24.646,2023-01-13,0,1.7881
prebreak,603213,2023-01-10,S,S,A,C,S,S,A,14.2177,12.55,11.94,0.61,,1,12.55,13.3112,2023-01-13,0,1.2314,1,12.55,13.3112,2023-01-13,0,1.2314,1,12.55,13.3112,2023-01-13,0,1.2314
prebreak,600391,2023-01-13,S,S,A,C,S,S,A,18.1,17.96,17.07,0.89,,1,17.96,20.6,2023-01-20,0,2.9491,1,17.96,20.93,2023-02-03,0,3.3196,1,17.96,20.58,2023-02-17,0,2.9266
prebreak,603599,2023-01-13,S,S,A,C,S,S,A,18.9788,19.21,18.47,0.74,,1,19.21,19.7329,2023-01-20,0,0.6865,1,19.21,19.8451,2023-02-03,0,0.838,1,19.21,19.6706,2023-02-17,0,0.6023
prebreak,600391,2023-01-20,S,S,A,C,S,S,A,20.6,17.96,17.07,0.89,,1,17.96,20.93,2023-02-03,0,3.3196,1,17.96,20.92,2023-02-10,0,3.3084,1,17.96,21.02,2023-02-24,0,3.4207
prebreak,000501,2023-02-01,S,S,A,C,S,S,A,10.2572,10.44,9.91,0.53,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.44,10.9385,2023-03-01,0,0.925
prebreak,300970,2023-02-03,S,S,A,C,S,S,A,14.579,13.07,12.5,0.57,,1,13.07,14.6969,2023-02-08,0,2.835,1,13.07,14.6969,2023-02-08,0,2.835,1,13.07,14.6969,2023-02-08,0,2.835
prebreak,603599,2023-02-03,S,S,A,C,S,S,A,19.8451,20.11,19.34,0.77,,0,0.0,0.0,,0,0.0,1,20.11,19.6706,2023-02-17,0,-0.5901,1,20.11,20.6679,2023-03-03,0,0.7042
prebreak,002258,2023-02-07,S,S,A,C,S,S,A,17.287,17.69,16.99,0.7,,1,17.69,17.5722,2023-02-14,0,-0.1874,1,17.69,17.4618,2023-02-15,0,-0.345,1,17.69,17.4618,2023-02-15,0,-0.345
prebreak,600690,2023-02-17,S,S,A,C,S,S,A,23.389,24.26,23.28,0.98,,1,24.26,23.93,2023-02-24,0,-0.3553,1,24.26,23.28,2023-03-01,1,-1.0182,1,24.26,23.28,2023-03-01,1,-1.0182
prebreak,000063,2023-02-20,S,S,A,C,S,S,A,27.6117,25.72,24.7,1.02,,1,25.72,29.2178,2023-02-27,0,3.4079,1,25.72,30.5905,2023-03-06,0,4.7528,1,25.72,31.4682,2023-03-20,0,5.6128
prebreak,002827,2023-02-20,S,S,A,C,S,S,A,10.9106,10.62,10.11,0.51,,1,10.62,10.2523,2023-02-23,0,-0.7363,1,10.62,10.2523,2023-02-23,0,-0.7363,1,10.62,10.2523,2023-02-23,0,-0.7363
prebreak,600801,2023-02-20,S,S,A,C,S,S,A,15.5377,14.19,13.65,0.54,,1,14.19,15.1482,2023-02-27,0,1.7533,1,14.19,14.7673,2023-03-06,0,1.0484,1,14.19,14.2046,2023-03-20,0,0.0071
prebreak,600993,2023-02-28,S,S,A,C,S,S,A,25.7163,22.69,21.68,1.01,,1,22.69,24.5982,2023-03-07,0,1.871,1,22.69,25.282,2023-03-14,0,2.5476,1,22.69,23.9698,2023-03-28,0,1.2493
prebreak,002179,2023-03-02,S,S,A,C,S,S,A,41.424,42.5,40.7,1.8,,1,42.5,42.0613,2023-03-08,0,-0.2615,1,42.5,42.0613,2023-03-08,0,-0.2615,1,42.5,42.0613,2023-03-08,0,-0.2615
prebreak,300244,2023-03-08,S,S,A,C,S,S,A,23.0649,23.84,22.68,1.16,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,23.84,24.9862,2023-04-06,0,0.9719
prebreak,600258,2023-03-13,S,S,A,C,S,S,A,22.1683,23.46,22.41,1.05,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,23.46,23.1747,2023-04-11,0,-0.2885
prebreak,300244,2023-03-15,S,S,A,C,S,S,A,22.6824,23.35,22.26,1.09,,1,23.35,23.6876,2023-03-22,0,0.2932,1,23.35,25.9736,2023-03-29,0,2.3892,1,23.35,25.7957,2023-04-13,0,2.2261
prebreak,300294,2023-03-17,S,S,A,C,S,S,A,34.7726,34.55,32.86,1.69,,1,34.55,34.059,2023-03-22,0,-0.3059,1,34.55,34.059,2023-03-22,0,-0.3059,1,34.55,34.059,2023-03-22,0,-0.3059
prebreak,300244,2023-03-22,S,S,A,C,S,S,A,23.6876,23.11,22.19,0.92,,1,23.11,25.9736,2023-03-29,0,3.0916,1,23.11,24.9862,2023-04-06,0,2.019,1,23.11,26.0448,2023-04-20,0,3.1689
prebreak,002007,2023-03-24,S,S,A,C,S,S,A,19.766,20.32,19.31,1.01,,0,0.0,0.0,,0,0.0,1,20.32,22.0099,2023-04-10,0,1.6569,1,20.32,21.1517,2023-04-24,0,0.8077
prebreak,300294,2023-03-24,S,S,A,C,S,S,A,33.7311,34.55,32.86,1.69,,0,0.0,0.0,,0,0.0,1,34.55,35.679,2023-04-10,0,0.6521,1,34.55,36.8362,2023-04-24,0,1.3364
prebreak,002007,2023-03-31,S,S,A,C,S,S,A,19.5157,20.32,19.31,1.01,,1,20.32,22.0099,2023-04-10,0,1.6569,1,20.32,22.0815,2023-04-17,0,1.7276,1,20.32,20.8209,2023-05-04,0,0.4804
prebreak,002163,2023-03-31,S,S,A,C,S,S,A,12.21,12.12,11.6,0.52,,1,12.12,12.09,2023-04-10,0,-0.0754,1,12.12,11.71,2023-04-17,0,-0.8057,1,12.12,11.6,2023-04-18,1,-1.0171
prebreak,300294,2023-03-31,S,S,A,C,S,S,A,33.6829,34.55,32.86,1.69,,1,34.55,35.679,2023-04-10,0,0.6521,1,34.55,36.9808,2023-04-17,0,1.4219,1,34.55,37.4755,2023-05-04,0,1.7145
prebreak,300947,2023-04-06,S,S,A,C,S,S,A,14.36,13.71,13.05,0.66,,1,13.71,17.76,2023-04-13,0,6.1167,1,13.71,15.97,2023-04-20,0,3.4063,1,13.71,13.72,2023-05-09,0,-0.0006
prebreak,601066,2023-04-19,S,S,A,C,S,S,A,25.18,26.24,25.08,1.16,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,26.24,26.161,2023-05-11,0,-0.0852
prebreak,601995,2023-05-08,S,S,A,C,S,S,A,41.5838,40.98,39.14,1.84,,1,40.98,44.1264,2023-05-11,0,1.692,1,40.98,44.1264,2023-05-11,0,1.692,1,40.98,44.1264,2023-05-11,0,1.692
prebreak,301083,2023-05-22,S,S,A,C,S,S,A,14.3379,11.99,11.44,0.55,,1,11.99,24.6144,2023-05-29,0,22.9224,1,11.99,21.0546,2023-06-05,0,16.4541,1,11.99,22.3098,2023-06-19,0,18.7349
prebreak,000550,2023-05-24,S,S,A,C,S,S,A,11.5177,12.04,11.49,0.55,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.04,12.1197,2023-06-21,0,0.1282
prebreak,688303,2023-05-24,S,S,A,C,S,S,A,39.8856,40.28,38.32,1.96,,1,40.28,42.0418,2023-05-31,0,0.8827,1,40.28,41.6775,2023-06-07,0,0.6969,1,40.28,39.669,2023-06-21,0,-0.3272
prebreak,600699,2023-05-25,S,S,A,C,S,S,A,14.9035,14.81,14.12,0.69,,1,14.81,14.9709,2023-06-01,0,0.2167,1,14.81,14.9901,2023-06-08,0,0.2446,1,14.81,16.6268,2023-06-26,0,2.6151
prebreak,600893,2023-06-05,S,S,A,C,S,S,A,39.4222,42.47,40.51,1.96,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,42.47,42.1825,2023-07-05,0,-0.163
prebreak,603160,2023-06-05,S,S,A,C,S,S,A,49.717,51.06,48.7,2.36,,0,0.0,0.0,,0,0.0,1,51.06,49.6874,2023-06-15,0,-0.5977,1,51.06,49.6874,2023-06-15,0,-0.5977
prebreak,688586,2023-06-05,S,S,A,C,S,S,A,12.8174,13.34,12.73,0.61,,0,0.0,0.0,,0,0.0,1,13.34,13.3735,2023-06-19,0,0.0382,1,13.34,13.2954,2023-07-05,0,-0.0897
prebreak,600089,2023-06-08,S,S,A,C,S,S,A,15.2892,15.9,15.14,0.76,,1,15.9,15.7199,2023-06-13,0,-0.2527,1,15.9,15.7199,2023-06-13,0,-0.2527,1,15.9,15.7199,2023-06-13,0,-0.2527
prebreak,600699,2023-06-08,S,S,A,C,S,S,A,14.9901,14.81,14.12,0.69,,1,14.81,16.8868,2023-06-15,0,2.9916,1,14.81,16.6268,2023-06-26,0,2.6151,1,14.81,17.9939,2023-07-10,0,4.5952
prebreak,600893,2023-06-12,S,S,A,C,S,S,A,38.9185,39.89,38.46,1.43,,1,39.89,39.7444,2023-06-19,0,-0.123,1,39.89,40.9734,2023-06-28,0,0.7359,1,39.89,41.1518,2023-07-12,0,0.8606
prebreak,301022,2023-06-15,S,S,A,C,S,S,A,25.7771,23.72,22.53,1.19,,1,23.72,26.4332,2023-06-26,0,2.2634,1,23.72,24.2433,2023-07-03,0,0.4243,1,23.72,27.0699,2023-07-17,0,2.7981
prebreak,600089,2023-06-15,S,S,A,C,S,S,A,15.6157,15.9,15.14,0.76,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.9,15.7894,2023-07-17,0,-0.1614
prebreak,002465,2023-06-16,S,S,A,C,S,S,A,9.7757,9.91,9.4,0.51,,1,9.91,9.9224,2023-06-27,0,0.0095,1,9.91,10.0103,2023-07-04,0,0.1819,1,9.91,9.9028,2023-07-18,0,-0.0289
prebreak,002831,2023-06-16,S,S,A,C,S,S,A,15.9175,15.6,14.96,0.64,,1,15.6,15.5479,2023-06-27,0,-0.0999,1,15.6,16.1979,2023-07-04,0,0.915,1,15.6,16.4145,2023-07-18,0,1.2534
prebreak,300627,2023-06-19,S,S,A,C,S,S,A,21.6983,19.96,19.02,0.94,,1,19.96,21.4369,2023-06-26,0,1.5541,1,19.96,21.4369,2023-06-26,0,1.5541,1,19.96,21.4369,2023-06-26,0,1.5541
prebreak,600893,2023-06-19,S,S,A,C,S,S,A,39.7444,39.89,38.46,1.43,,1,39.89,40.0417,2023-06-26,0,0.0848,1,39.89,40.0417,2023-06-26,0,0.0848,1,39.89,40.0417,2023-06-26,0,0.0848
prebreak,300627,2023-06-28,S,S,A,C,S,S,A,21.3132,19.96,19.02,0.94,,1,19.96,22.8193,2023-07-05,0,3.0238,1,19.96,22.4686,2023-07-12,0,2.6509,1,19.96,21.7946,2023-07-26,0,1.9343
prebreak,600893,2023-06-28,S,S,A,C,S,S,A,40.9734,41.43,39.52,1.91,,1,41.43,42.1825,2023-07-05,0,0.3773,1,41.43,41.1518,2023-07-12,0,-0.1621,1,41.43,40.0913,2023-07-26,0,-0.717
prebreak,600585,2023-07-04,S,S,A,C,S,S,A,21.2314,21.75,20.97,0.78,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,21.75,23.6733,2023-08-01,0,2.443
prebreak,003037,2023-07-07,S,S,A,C,S,S,A,12.2333,12.57,11.97,0.6,,1,12.57,12.4289,2023-07-12,0,-0.2509,1,12.57,12.4289,2023-07-12,0,-0.2509,1,12.57,12.4289,2023-07-12,0,-0.2509
prebreak,301107,2023-07-07,S,S,A,C,S,S,A,16.6934,14.69,14.14,0.55,,1,14.69,18.2278,2023-07-14,0,6.408,1,14.69,15.5292,2023-07-21,0,1.5045,1,14.69,14.5257,2023-08-04,0,-0.3188
prebreak,600827,2023-07-07,S,S,A,C,S,S,A,12.026,13.01,12.38,0.63,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,13.01,13.4367,2023-08-04,0,0.6612
prebreak,000408,2023-07-11,S,S,A,C,S,S,A,20.6289,21.05,20.1,0.95,,0,0.0,0.0,,0,0.0,1,21.05,20.3689,2023-07-24,0,-0.7334,1,21.05,20.3689,2023-07-24,0,-0.7334
prebreak,300629,2023-07-13,S,S,A,C,S,S,A,19.8431,21.22,20.18,1.04,,0,0.0,0.0,,0,0.0,1,21.22,20.7302,2023-07-27,0,-0.4861,1,21.22,20.5035,2023-07-31,0,-0.704
prebreak,600199,2023-07-19,S,S,A,C,S,S,A,24.99,25.89,24.76,1.13,,1,25.89,26.64,2023-07-26,0,0.6459,1,25.89,27.59,2023-08-02,0,1.4861,1,25.89,25.93,2023-08-16,0,0.018
prebreak,601966,2023-07-24,S,S,A,C,S,S,A,22.3525,21.66,20.57,1.09,,1,21.66,21.8892,2023-07-27,0,0.195,1,21.66,21.8892,2023-07-27,0,0.195,1,21.66,21.8892,2023-07-27,0,0.195
prebreak,300384,2023-07-25,S,S,A,C,S,S,A,15.7451,16.04,15.26,0.78,,1,16.04,16.0035,2023-08-01,0,-0.0624,1,16.04,15.902,2023-08-02,0,-0.1924,1,16.04,15.902,2023-08-02,0,-0.1924
prebreak,301029,2023-07-31,S,S,A,C,S,S,A,37.4691,37.81,35.99,1.82,,1,37.81,37.061,2023-08-04,0,-0.4271,1,37.81,37.061,2023-08-04,0,-0.4271,1,37.81,37.061,2023-08-04,0,-0.4271
prebreak,300384,2023-08-01,S,S,A,C,S,S,A,16.0035,16.04,15.26,0.78,,1,16.04,16.0774,2023-08-08,0,0.0322,1,16.04,15.26,2023-08-14,1,-1.015,1,16.04,15.26,2023-08-14,1,-1.015
prebreak,600862,2023-08-02,S,S,A,C,S,S,A,23.429,24.15,23.06,1.09,2023-08-25（报告期 2023-06-30 00:00:00）,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,24.15,23.06,2023-08-28,1,-1.0162
prebreak,002465,2023-08-08,S,S,A,C,S,S,A,10.245,10.34,9.83,0.51,2023-08-25（报告期 2023-06-30 00:00:00）,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.34,10.157,2023-09-01,0,-0.374
prebreak,300619,2023-08-10,S,S,A,C,S,S,A,32.0422,29.96,28.51,1.45,,1,29.96,28.51,2023-08-15,1,-1.0151,1,29.96,28.51,2023-08-15,1,-1.0151,1,29.96,28.51,2023-08-15,1,-1.0151
prebreak,600316,2023-08-17,S,S,A,C,S,S,A,22.1869,22.45,21.43,1.02,,1,22.45,21.43,2023-08-21,1,-1.0161,1,22.45,21.43,2023-08-21,1,-1.0161,1,22.45,21.43,2023-08-21,1,-1.0161
prebreak,000408,2023-08-22,S,S,A,C,S,S,A,20.9247,21.67,20.65,1.02,,0,0.0,0.0,,0,0.0,1,21.67,22.5629,2023-09-05,0,0.8587,1,21.67,21.9034,2023-09-19,0,0.2125
prebreak,300012,2023-08-22,S,S,A,C,S,S,A,18.6463,19.99,19.27,0.72,,1,19.99,19.27,2023-08-29,1,-1.0205,1,19.99,19.27,2023-08-29,1,-1.0205,1,19.99,19.27,2023-08-29,1,-1.0205
prebreak,600055,2023-08-22,S,S,A,C,S,S,A,17.3711,18.76,17.89,0.87,2023-08-29（报告期 2023-06-30 00:00:00）,1,18.76,18.758,2023-08-29,0,-0.0187,1,18.76,18.4531,2023-08-31,0,-0.3689,1,18.76,18.4531,2023-08-31,0,-0.3689
prebreak,603393,2023-08-22,S,S,A,C,S,S,A,24.4254,26.96,25.62,1.34,2023-08-30（报告期 2023-06-30 00:00:00）,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,26.96,29.162,2023-09-19,0,1.6269
prebreak,300408,2023-08-24,S,S,A,C,S,S,A,29.1317,31.69,30.12,1.57,2023-08-30（报告期 2023-06-30 00:00:00）,1,31.69,31.2536,2023-08-31,0,-0.2931,1,31.69,31.0784,2023-09-04,0,-0.4047,1,31.69,31.0784,2023-09-04,0,-0.4047
prebreak,600031,2023-08-28,S,S,A,C,S,S,A,14.7045,15.27,14.53,0.74,2023-08-31（报告期 2023-06-30 00:00:00）,1,15.27,16.1211,2023-09-04,0,1.1337,1,15.27,15.8472,2023-09-06,0,0.7638,1,15.27,15.8472,2023-09-06,0,0.7638
prebreak,000408,2023-08-29,S,S,A,C,S,S,A,21.021,21.3,20.31,0.99,,1,21.3,22.5629,2023-09-05,0,1.2585,1,21.3,21.9963,2023-09-12,0,0.6865,1,21.3,20.9281,2023-09-26,0,-0.3918
prebreak,603393,2023-08-29,S,S,A,C,S,S,A,25.1676,26.96,25.62,1.34,2023-08-30（报告期 2023-06-30 00:00:00）,0,0.0,0.0,,0,0.0,1,26.96,28.3025,2023-09-12,0,0.986,1,26.96,28.2146,2023-09-26,0,0.9204
prebreak,600862,2023-08-30,S,S,A,C,S,S,A,23.6899,23.91,22.71,1.2,,1,23.91,24.4632,2023-09-06,0,0.4455,1,23.91,23.8446,2023-09-13,0,-0.0696,1,23.91,23.8736,2023-09-27,0,-0.0455
prebreak,603195,2023-08-30,S,S,A,C,S,S,A,46.7006,46.03,44.02,2.01,,1,46.03,47.1396,2023-09-06,0,0.5343,1,46.03,46.0266,2023-09-13,0,-0.0191,1,46.03,46.3636,2023-09-27,0,0.1485
prebreak,300809,2023-08-31,S,S,A,C,S,S,A,20.5381,21.11,20.18,0.93,,0,0.0,0.0,,0,0.0,1,21.11,20.7257,2023-09-14,0,-0.4302,1,21.11,20.18,2023-09-18,1,-1.0166
prebreak,002635,2023-09-01,S,S,A,C,S,S,A,12.5949,12.25,11.73,0.52,,1,12.25,12.9775,2023-09-08,0,1.3802,1,12.25,12.6332,2023-09-15,0,0.7185,1,12.25,13.2644,2023-10-09,0,1.9316
prebreak,300997,2023-09-01,S,S,A,C,S,S,A,13.6213,12.67,12.06,0.61,,1,12.67,13.0549,2023-09-06,0,0.6148,1,12.67,13.0549,2023-09-06,0,0.6148,1,12.67,13.0549,2023-09-06,0,0.6148
prebreak,603080,2023-09-01,S,S,A,C,S,S,A,15.1966,13.45,12.8,0.65,,1,13.45,14.4725,2023-09-06,0,1.5563,1,13.45,14.4725,2023-09-06,0,1.5563,1,13.45,14.4725,2023-09-06,0,1.5563
prebreak,300400,2023-09-04,S,S,A,C,S,S,A,15.1376,14.27,13.54,0.73,,1,14.27,15.6179,2023-09-11,0,1.8304,1,14.27,15.4055,2023-09-18,0,1.5396,1,14.27,15.9689,2023-10-10,0,2.3109
prebreak,002294,2023-09-05,S,S,A,C,S,S,A,25.7808,26.72,25.64,1.08,,0,0.0,0.0,,0,0.0,1,26.72,27.5364,2023-09-19,0,0.7366,1,26.72,28.4333,2023-10-11,0,1.5666
prebreak,600161,2023-09-05,S,S,A,C,S,S,A,20.15,20.58,19.9,0.68,,0,0.0,0.0,,0,0.0,1,20.58,20.3782,2023-09-19,0,-0.3195,1,20.58,20.3782,2023-09-19,0,-0.3195
prebreak,002032,2023-09-06,S,S,A,C,S,S,A,41.0245,41.92,40.51,1.41,,1,41.92,40.51,2023-09-12,1,-1.022,1,41.92,40.51,2023-09-12,1,-1.022,1,41.92,40.51,2023-09-12,1,-1.022
prebreak,688166,2023-09-11,S,S,A,C,S,S,A,19.1505,20.03,19.04,0.99,,1,20.03,20.5738,2023-09-18,0,0.5336,1,20.03,26.1577,2023-09-25,0,6.1703,1,20.03,42.8795,2023-10-17,0,23.0504
prebreak,002294,2023-09-12,S,S,A,C,S,S,A,25.6949,26.72,25.64,1.08,,1,26.72,27.5364,2023-09-19,0,0.7366,1,26.72,27.7558,2023-09-26,0,0.9397,1,26.72,27.9562,2023-10-18,0,1.1251
prebreak,600161,2023-09-12,S,S,A,C,S,S,A,20.3293,20.58,19.63,0.95,,1,20.58,20.3782,2023-09-19,0,-0.2287,1,20.58,20.3782,2023-09-19,0,-0.2287,1,20.58,20.3782,2023-09-19,0,-0.2287
prebreak,600438,2023-09-12,S,S,A,C,S,S,A,30.297,31.04,29.58,1.46,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,31.04,30.5557,2023-10-09,0,-0.3476
prebreak,603393,2023-09-12,S,S,A,C,S,S,A,28.3025,26.87,25.86,1.01,,1,26.87,29.162,2023-09-19,0,2.2476,1,26.87,28.2146,2023-09-26,0,1.3103,1,26.87,27.99,2023-10-18,0,1.088
prebreak,002028,2023-09-15,S,S,A,C,S,S,A,48.4141,50.89,48.76,2.13,,0,0.0,0.0,,0,0.0,1,50.89,48.9648,2023-10-09,0,-0.9214,1,50.89,48.76,2023-10-10,1,-1.0175
prebreak,000400,2023-09-22,S,S,A,C,S,S,A,18.0485,18.36,17.58,0.78,,1,18.36,18.5937,2023-10-09,0,0.2815,1,18.36,17.58,2023-10-13,1,-1.0173,1,18.36,17.58,2023-10-13,1,-1.0173
prebreak,002028,2023-09-22,S,S,A,C,S,S,A,48.6796,49.57,47.81,1.76,,1,49.57,48.9648,2023-10-09,0,-0.3651,1,49.57,47.81,2023-10-10,1,-1.0208,1,49.57,47.81,2023-10-10,1,-1.0208
prebreak,600161,2023-09-26,S,S,A,C,S,S,A,20.5086,20.82,20.0,0.82,,1,20.82,21.0629,2023-10-11,0,0.2768,1,20.82,22.2041,2023-10-18,0,1.6676,1,20.82,23.4268,2023-11-01,0,3.1577
