code,date,grade,entry,risk,trig_pct,variant,r_full,r_money,weight,kind,chase_pct
600875,2011-12-29,B,19.69,0.93,0.0078,C1,-1.0,-0.5,0.5,stop_half,
600739,2011-12-30,B,11.03,0.57,-0.009,C1,2.024,2.024,1.0,confirm_add,0.0337
601628,2012-01-06,B,14.0,0.73,0.055,C1,1.315,1.315,1.0,direct_1r,
600875,2012-01-09,B,19.69,0.93,0.0078,C1,-1.0,-0.5,0.5,stop_half,
600739,2012-01-10,B,11.03,0.57,-0.0104,C1,1.397,0.699,0.5,reject_half,
601318,2012-01-11,B,11.3,0.57,0.0151,C1,2.612,2.612,1.0,direct_1r,
601601,2012-01-12,B,12.36,0.55,-0.004,C1,1.429,1.429,1.0,direct_1r,
600009,2012-01-19,A,10.46,0.54,0.007,C1,-0.383,-0.191,0.5,reject_half,
601601,2012-01-19,A,12.36,0.55,0.0292,C1,2.269,2.269,1.0,direct_1r,
600600,2012-01-20,B,26.52,1.3,0.0094,C1,-0.274,-0.137,0.5,reject_half,
000568,2012-01-31,S,26.11,1.06,0.0206,C1,-0.3,-0.3,1.0,direct_1r,
600009,2012-02-02,A,10.69,0.52,0.0023,C1,0.343,0.343,1.0,direct_1r,
601601,2012-02-02,A,12.36,0.55,0.021,C1,1.601,1.601,1.0,direct_1r,
000655,2012-02-08,A,14.1,0.68,-0.0181,C1,1.164,1.164,1.0,confirm_add,0.0142
000858,2012-02-08,A,22.24,1.06,0.0077,C1,0.74,0.74,1.0,confirm_add,0.0027
600535,2012-02-08,A,10.3,0.54,0.008,C1,0.263,0.263,1.0,confirm_add,0.0127
600009,2012-02-09,A,10.86,0.5,0.0,C1,0.083,0.083,1.0,direct_1r,
601601,2012-02-09,S,12.36,0.55,0.0165,C1,1.118,1.118,1.0,direct_1r,
600600,2012-02-10,B,25.45,1.35,0.0261,C1,-0.028,-0.014,0.5,reject_half,
000538,2012-02-13,A,18.36,0.91,0.009,C1,-0.374,-0.187,0.5,reject_half,
000869,2012-02-13,S,58.65,2.75,0.0013,C1,0.287,0.287,1.0,confirm_add,0.0127
600779,2012-02-13,A,18.09,0.69,0.0303,C1,2.881,2.881,1.0,direct_1r,
000423,2012-02-14,B,31.08,1.25,0.0019,C1,-0.688,-0.344,0.5,reject_half,
000568,2012-02-14,A,24.45,1.04,0.018,C1,3.962,3.962,1.0,confirm_add,-0.0056
000655,2012-02-15,B,14.1,0.68,-0.0041,C1,-0.579,-0.579,1.0,confirm_add,0.0119
000858,2012-02-15,S,22.82,0.96,0.0066,C1,1.301,1.301,1.0,confirm_add,0.0209
600535,2012-02-15,A,10.5,0.53,-0.0097,C1,0.729,0.729,1.0,confirm_add,0.0015
600600,2012-02-17,S,25.77,1.35,-0.0173,C1,1.659,1.659,1.0,confirm_add,0.0052
000869,2012-02-20,A,59.73,2.95,0.0065,C1,0.552,0.552,1.0,confirm_add,0.0162
600498,2012-02-20,B,12.71,0.64,0.0268,C1,-1.0,-1.0,1.0,confirm_add,0.0187
000423,2012-02-21,B,31.33,1.52,0.0086,C1,0.365,0.365,1.0,direct_1r,
000568,2012-02-21,A,25.09,0.8,0.0038,C1,3.363,3.363,1.0,confirm_add,0.0142
600739,2012-02-21,B,13.4,0.67,0.0203,C1,3.79,3.79,1.0,direct_1r,
601601,2012-02-23,S,13.73,0.64,0.0088,C1,-1.0,-1.0,1.0,direct_1r,
000538,2012-02-27,A,18.13,0.96,-0.0112,C1,-0.464,-0.232,0.5,reject_half,
600779,2012-02-27,A,18.03,0.58,0.0368,C1,2.19,2.19,1.0,direct_1r,
601001,2012-02-27,B,11.05,0.56,-0.0126,C1,-1.0,-1.0,1.0,direct_1r,
000423,2012-02-28,B,31.8,1.67,0.0108,C1,-1.0,-1.0,1.0,direct_1r,
000568,2012-02-28,A,25.54,1.0,0.0052,C1,0.622,0.622,1.0,direct_1r,
600739,2012-02-28,B,13.4,0.67,-0.0175,C1,3.38,3.38,1.0,direct_1r,
002353,2012-03-01,B,16.4,0.87,0.0092,C1,1.564,1.564,1.0,confirm_add,0.0401
000538,2012-03-05,A,18.53,0.94,0.0331,C1,-1.0,-1.0,1.0,direct_1r,
000869,2012-03-05,A,61.37,2.54,0.0382,C1,-1.0,-1.0,1.0,direct_1r,
600779,2012-03-05,A,19.37,1.04,0.0138,C1,0.142,0.142,1.0,direct_1r,
600875,2012-03-05,A,19.98,0.64,0.0058,C1,-1.0,-1.0,1.0,direct_1r,
002069,2012-03-08,B,24.3,1.15,0.0173,C1,-1.0,-1.0,1.0,direct_1r,
002353,2012-03-08,B,17.25,0.77,0.0006,C1,1.623,1.623,1.0,direct_1r,
000538,2012-03-12,A,18.13,0.84,-0.0141,C1,-1.0,-1.0,1.0,direct_1r,
000869,2012-03-12,A,60.25,2.61,0.0118,C1,-1.0,-1.0,1.0,direct_1r,
002304,2012-03-12,A,58.03,2.04,0.0139,C1,-1.0,-1.0,1.0,direct_1r,
600875,2012-03-12,A,19.96,0.85,0.0294,C1,-1.0,-1.0,1.0,direct_1r,
000423,2012-03-13,A,32.05,1.65,-0.0041,C1,-1.0,-1.0,1.0,direct_1r,
000538,2012-03-19,A,18.13,0.84,-0.0306,C1,-1.0,-1.0,1.0,direct_1r,
002304,2012-03-19,A,58.03,2.04,-0.0157,C1,-1.0,-1.0,1.0,direct_1r,
000858,2012-03-21,S,24.22,1.29,-0.0086,C1,-1.0,-1.0,1.0,direct_1r,
002069,2012-03-22,A,24.3,1.15,-0.0027,C1,-1.0,-1.0,1.0,direct_1r,
601601,2012-03-22,S,12.99,0.64,0.004,C1,-1.0,-1.0,1.0,direct_1r,
002304,2012-03-26,A,58.03,2.04,-0.0578,C1,-1.0,-1.0,1.0,direct_1r,
600508,2012-03-30,S,11.88,0.61,0.0394,C1,-0.063,-0.063,1.0,direct_1r,
000538,2012-04-05,S,18.17,0.77,0.0071,C1,-0.015,-0.008,0.5,reject_half,
000878,2012-04-05,A,16.44,0.79,0.1002,C1,1.885,1.885,1.0,confirm_add,0.0551
002304,2012-04-05,A,58.03,2.04,0.0304,C1,3.776,3.776,1.0,direct_1r,
000423,2012-04-06,S,30.3,1.41,0.0128,C1,-1.0,-1.0,1.0,direct_1r,
601601,2012-04-10,A,12.63,0.66,0.0316,C1,1.271,1.271,1.0,confirm_add,0.004
002353,2012-04-11,B,18.73,0.9,0.02,C1,-1.0,-1.0,1.0,direct_1r,
600600,2012-04-11,A,26.74,1.13,0.0143,C1,1.789,1.789,1.0,direct_1r,
000878,2012-04-12,S,14.77,0.59,0.0054,C1,-0.139,-0.07,0.5,reject_half,
600508,2012-04-12,A,10.84,0.51,-0.0034,C1,0.99,0.99,1.0,confirm_add,0.0019
600875,2012-04-12,S,18.25,0.87,0.0068,C1,-0.171,-0.171,1.0,confirm_add,0.0036
000423,2012-04-13,A,30.52,1.47,-0.0067,C1,-1.0,-1.0,1.0,direct_1r,
000858,2012-04-16,S,23.88,1.14,0.0241,C1,-0.284,-0.284,1.0,direct_1r,
600535,2012-04-16,A,10.08,0.53,0.0005,C1,0.421,0.421,1.0,direct_1r,
002344,2012-04-18,A,12.07,0.61,0.0134,C1,-0.262,-0.262,1.0,direct_1r,
600600,2012-04-18,A,27.67,0.75,0.0141,C1,1.223,1.223,1.0,direct_1r,
000869,2012-04-19,A,56.99,1.68,0.0151,C1,-1.0,-0.5,0.5,stop_half,
000878,2012-04-19,S,15.18,0.58,0.013,C1,-1.0,-0.5,0.5,stop_half,
600875,2012-04-19,S,18.47,0.8,0.0022,C1,-1.0,-1.0,1.0,confirm_add,0.0233
601001,2012-04-19,S,10.54,0.52,0.012,C1,-1.0,-1.0,1.0,confirm_add,0.0
002299,2012-04-20,S,11.2,0.5,0.0062,C1,1.076,1.076,1.0,direct_1r,
600779,2012-04-23,A,19.66,0.78,0.0613,C1,3.089,3.089,1.0,direct_1r,
000858,2012-04-24,S,23.67,1.09,0.0241,C1,-1.0,-1.0,1.0,direct_1r,
601601,2012-04-24,A,12.63,0.62,0.0027,C1,1.791,0.896,0.5,reject_half,
002069,2012-04-25,A,21.26,0.94,0.0347,C1,-1.0,-1.0,1.0,confirm_add,0.0113
600600,2012-04-25,A,27.62,0.98,0.0141,C1,1.423,1.423,1.0,direct_1r,
000869,2012-04-26,A,58.03,2.29,0.0305,C1,-1.0,-1.0,1.0,confirm_add,0.0117
600508,2012-04-26,S,11.24,0.53,0.0394,C1,0.306,0.306,1.0,direct_1r,
600875,2012-04-26,S,18.5,0.94,0.0224,C1,-1.0,-1.0,1.0,confirm_add,-0.0052
000858,2012-05-03,S,23.67,1.09,0.0232,C1,-1.0,-1.0,1.0,direct_1r,
600535,2012-05-03,A,10.29,0.5,0.0204,C1,0.68,0.68,1.0,direct_1r,
600779,2012-05-03,A,19.66,0.78,0.0089,C1,3.153,3.153,1.0,direct_1r,
002069,2012-05-04,A,21.26,0.67,0.0113,C1,-0.406,-0.203,0.5,reject_half,
600600,2012-05-04,A,28.17,1.47,0.0014,C1,0.968,0.968,1.0,direct_1r,
000869,2012-05-07,A,56.86,2.44,0.0117,C1,0.631,0.316,0.5,reject_half,
000538,2012-05-08,A,18.2,0.97,0.0429,C1,0.299,0.299,1.0,confirm_add,0.0038
002299,2012-05-08,A,11.28,0.54,-0.0174,C1,-0.359,-0.359,1.0,direct_1r,
000858,2012-05-10,S,23.67,1.09,0.0045,C1,-1.0,-1.0,1.0,direct_1r,
600535,2012-05-10,A,10.29,0.5,-0.0059,C1,1.606,1.606,1.0,confirm_add,0.009
600779,2012-05-10,B,19.66,0.78,0.0192,C1,1.705,1.705,1.0,direct_1r,
600875,2012-05-14,S,18.67,0.95,0.0248,C1,-0.408,-0.204,0.5,reject_half,
000423,2012-05-15,A,29.69,1.06,0.0035,C1,0.193,0.193,1.0,direct_1r,
000538,2012-05-15,A,18.52,0.93,0.0291,C1,0.846,0.846,1.0,direct_1r,
601318,2012-05-17,S,13.63,0.7,0.0228,C1,1.308,1.308,1.0,direct_1r,
000423,2012-05-22,S,28.83,0.97,0.024,C1,-0.246,-0.246,1.0,confirm_add,0.0035
000538,2012-05-22,S,18.37,0.73,-0.0052,C1,2.664,2.664,1.0,direct_1r,
000878,2012-05-22,B,15.32,0.78,-0.0213,C1,1.82,1.82,1.0,direct_1r,
600875,2012-05-22,S,18.29,0.82,0.0248,C1,-1.0,-1.0,1.0,confirm_add,0.0009
600123,2012-05-29,A,11.99,0.57,-0.0134,C1,-1.0,-1.0,1.0,direct_1r,
600535,2012-05-31,A,10.69,0.57,0.0254,C1,3.159,3.159,1.0,direct_1r,
600779,2012-05-31,A,22.5,1.07,0.017,C1,-0.528,-0.264,0.5,reject_half,
601318,2012-05-31,S,13.78,0.6,0.0654,C1,1.797,1.797,1.0,direct_1r,
600600,2012-06-01,A,29.99,1.26,0.0107,C1,0.521,0.521,1.0,direct_1r,
600600,2012-06-08,B,30.11,1.32,0.0131,C1,-1.0,-1.0,1.0,direct_1r,
601628,2012-06-11,S,13.62,0.51,0.0719,C1,2.582,2.582,1.0,direct_1r,
600600,2012-06-15,A,31.26,1.63,-0.0092,C1,-1.0,-1.0,1.0,direct_1r,
601601,2012-06-15,S,13.1,0.6,0.0023,C1,2.237,2.237,1.0,direct_1r,
600645,2012-06-18,A,25.64,1.27,0.0037,C1,-1.0,-1.0,1.0,direct_1r,
601628,2012-06-18,S,13.62,0.51,-0.0056,C1,2.99,2.99,1.0,direct_1r,
600645,2012-06-29,B,23.8,1.03,-0.032,C1,-0.252,-0.126,0.5,reject_half,
601601,2012-07-02,S,14.37,0.58,-0.0004,C1,-1.0,-1.0,1.0,direct_1r,
601808,2012-07-03,S,14.47,0.73,0.0012,C1,-0.0,-0.0,0.5,reject_half,
600600,2012-07-04,A,31.26,1.63,0.0008,C1,-1.0,-1.0,1.0,direct_1r,
002186,2012-07-10,A,14.64,0.53,0.018,C1,2.287,2.287,1.0,direct_1r,
000826,2012-07-24,B,11.18,0.51,-0.0111,C1,-1.0,-1.0,1.0,direct_1r,
000878,2012-08-01,B,14.9,0.77,0.0358,C1,-0.437,-0.437,1.0,confirm_add,0.0006
000895,2012-08-01,A,10.64,0.54,0.0148,C1,-1.0,-1.0,1.0,direct_1r,
600875,2012-08-01,A,13.77,0.68,0.0196,C1,-0.877,-0.439,0.5,reject_half,
600315,2012-08-06,B,25.73,1.0,0.0238,C1,1.288,1.288,1.0,direct_1r,
600535,2012-08-06,B,13.19,0.52,0.0025,C1,1.572,1.572,1.0,direct_1r,
600085,2012-08-07,A,15.4,0.67,0.0456,C1,-1.0,-1.0,1.0,direct_1r,
000878,2012-08-08,B,14.88,0.75,0.0006,C1,-0.232,-0.116,0.5,reject_half,
600875,2012-08-08,B,13.77,0.68,0.0196,C1,-0.877,-0.439,0.5,reject_half,
002038,2012-08-10,A,11.66,0.59,-0.0109,C1,-1.0,-1.0,1.0,direct_1r,
002038,2012-08-17,A,11.66,0.59,-0.0036,C1,-1.0,-1.0,1.0,direct_1r,
600535,2012-08-20,B,13.67,0.67,0.0384,C1,0.918,0.918,1.0,direct_1r,
601628,2012-08-21,A,15.3,0.6,0.05,C1,-0.913,-0.456,0.5,reject_half,
002038,2012-08-31,B,11.66,0.59,-0.0214,C1,0.137,0.137,1.0,direct_1r,
000422,2012-09-03,S,11.82,0.6,0.0055,C1,-1.0,-1.0,1.0,direct_1r,
600362,2012-09-03,A,16.55,0.56,0.0687,C1,0.439,0.439,1.0,confirm_add,0.0262
600535,2012-09-03,B,13.67,0.67,-0.0089,C1,0.884,0.884,1.0,direct_1r,
601318,2012-09-03,A,13.58,0.52,0.056,C1,-0.424,-0.212,0.5,reject_half,
601601,2012-09-03,B,12.76,0.5,-0.0151,C1,-0.056,-0.028,0.5,reject_half,
601888,2012-09-03,S,12.57,0.65,0.0298,C1,-1.0,-1.0,1.0,direct_1r,
000538,2012-09-05,S,20.67,1.04,0.0367,C1,1.37,1.37,1.0,direct_1r,
000869,2012-09-05,B,40.54,1.67,0.05,C1,-0.095,-0.047,0.5,reject_half,
000878,2012-09-05,A,14.69,0.56,0.0559,C1,0.44,0.44,1.0,confirm_add,0.032
000423,2012-09-06,A,25.88,0.75,0.0279,C1,4.16,4.16,1.0,confirm_add,-0.0011
600362,2012-09-10,A,15.67,0.82,-0.0179,C1,1.149,1.149,1.0,direct_1r,
600893,2012-09-10,B,10.82,0.5,0.0227,C1,0.195,0.195,1.0,direct_1r,
601318,2012-09-10,A,13.04,0.58,-0.0179,C1,0.916,0.916,1.0,confirm_add,0.0
601601,2012-09-10,B,12.97,0.59,-0.0268,C1,-0.175,-0.087,0.5,reject_half,
601888,2012-09-10,S,12.57,0.65,0.0014,C1,-1.0,-1.0,1.0,direct_1r,
600085,2012-09-11,A,14.81,0.73,0.0197,C1,-0.086,-0.043,0.5,reject_half,
000538,2012-09-12,S,20.67,1.04,-0.0129,C1,1.42,1.42,1.0,direct_1r,
000869,2012-09-12,B,40.54,1.67,-0.0068,C1,-0.69,-0.345,0.5,reject_half,
002140,2012-09-12,S,17.76,0.84,-0.0049,C1,-1.0,-1.0,1.0,direct_1r,
000858,2012-09-14,A,24.06,0.69,0.039,C1,0.147,0.147,1.0,confirm_add,0.011
600547,2012-09-14,S,17.05,0.81,0.0116,C1,1.968,1.968,1.0,direct_1r,
002422,2012-09-18,B,12.52,0.59,0.0433,C1,3.901,3.901,1.0,direct_1r,
600085,2012-09-18,B,14.74,0.62,0.0197,C1,0.012,0.006,0.5,reject_half,
000538,2012-09-19,S,21.63,0.8,0.0037,C1,-0.443,-0.443,1.0,direct_1r,
000858,2012-09-21,A,23.98,1.15,0.039,C1,-0.769,-0.769,1.0,confirm_add,0.011
600362,2012-09-24,A,15.67,0.82,-0.0149,C1,0.135,0.135,1.0,direct_1r,
601318,2012-09-24,A,13.15,0.53,0.0092,C1,-1.0,-1.0,1.0,confirm_add,0.0287
601601,2012-09-24,B,12.97,0.59,0.0498,C1,-1.0,-1.0,1.0,confirm_add,0.011
601888,2012-09-24,S,12.87,0.57,0.0299,C1,0.072,0.072,1.0,direct_1r,
000423,2012-09-27,A,27.3,1.16,-0.0033,C1,2.912,2.912,1.0,direct_1r,
000568,2012-09-27,B,24.48,1.27,0.0267,C1,1.336,1.336,1.0,confirm_add,0.0023
600141,2012-09-27,S,12.96,0.66,0.0278,C1,-0.258,-0.129,0.5,reject_half,
000858,2012-09-28,A,23.03,1.05,-0.0265,C1,0.632,0.632,1.0,confirm_add,0.0179
000422,2012-10-08,A,11.0,0.54,0.0285,C1,-0.023,-0.012,0.5,reject_half,
600362,2012-10-08,A,15.67,0.82,0.0214,C1,0.647,0.647,1.0,direct_1r,
601318,2012-10-08,S,13.15,0.53,0.0217,C1,0.746,0.373,0.5,reject_half,
601601,2012-10-08,B,12.58,0.61,0.019,C1,-1.0,-1.0,1.0,direct_1r,
601888,2012-10-08,S,12.47,0.63,-0.0035,C1,-0.525,-0.262,0.5,reject_half,
600085,2012-10-09,A,14.69,0.76,-0.0006,C1,-0.102,-0.051,0.5,reject_half,
601808,2012-10-09,A,13.46,0.71,-0.0025,C1,0.14,0.14,1.0,confirm_add,-0.0074
000538,2012-10-10,S,21.62,0.98,-0.0075,C1,1.242,1.242,1.0,direct_1r,
000895,2012-10-10,A,9.87,0.52,-0.0079,C1,-0.275,-0.137,0.5,reject_half,
600138,2012-10-10,A,10.29,0.53,-0.0282,C1,-0.394,-0.197,0.5,reject_half,
600600,2012-10-10,A,26.12,1.28,0.0104,C1,-1.0,-1.0,1.0,confirm_add,0.0052
000858,2012-10-12,A,23.43,0.92,0.039,C1,-1.0,-1.0,1.0,confirm_add,0.011
000538,2012-10-17,S,22.4,0.86,0.0027,C1,-1.0,-1.0,1.0,direct_1r,
600585,2012-10-17,A,9.8,0.51,0.0254,C1,-1.0,-1.0,1.0,direct_1r,
000568,2012-10-18,S,26.08,1.16,-0.0074,C1,-1.0,-1.0,1.0,direct_1r,
002167,2012-10-22,A,10.79,0.54,0.0168,C1,-0.117,-0.059,0.5,reject_half,
600694,2012-10-22,B,17.64,0.73,-0.0481,C1,-1.0,-1.0,1.0,direct_1r,
601888,2012-10-22,S,12.44,0.61,-0.0158,C1,-1.0,-1.0,1.0,direct_1r,
000538,2012-10-24,A,22.4,0.86,0.0699,C1,0.258,0.258,1.0,direct_1r,
600062,2012-10-29,B,13.29,0.62,0.0062,C1,-1.0,-1.0,1.0,direct_1r,
600893,2012-10-29,A,11.32,0.52,0.018,C1,-1.0,-1.0,1.0,direct_1r,
601888,2012-10-29,S,12.44,0.61,-0.0043,C1,-1.0,-1.0,1.0,direct_1r,
002353,2012-10-30,S,21.03,0.9,0.0065,C1,-1.0,-1.0,1.0,confirm_add,0.0246
600085,2012-10-30,A,15.4,0.67,0.0099,C1,-1.0,-1.0,1.0,direct_1r,
601628,2012-10-30,S,14.53,0.63,0.0478,C1,-1.0,-1.0,1.0,direct_1r,
000538,2012-10-31,A,21.73,0.64,0.0008,C1,-0.314,-0.314,1.0,direct_1r,
600585,2012-10-31,B,9.8,0.51,0.0334,C1,-1.0,-1.0,1.0,direct_1r,
000423,2012-11-01,A,30.77,1.49,0.0005,C1,-1.0,-1.0,1.0,direct_1r,
000568,2012-11-01,A,26.3,1.24,-0.0003,C1,-1.0,-1.0,1.0,direct_1r,
600547,2012-11-02,B,18.72,0.78,0.0343,C1,-1.0,-1.0,1.0,direct_1r,
600489,2012-11-05,B,12.79,0.64,0.0293,C1,-1.0,-1.0,1.0,direct_1r,
600694,2012-11-05,B,16.45,0.71,0.009,C1,-0.474,-0.237,0.5,reject_half,
601888,2012-11-05,A,12.44,0.61,-0.0013,C1,-1.0,-1.0,1.0,direct_1r,
000538,2012-11-07,A,23.18,0.72,0.0074,C1,-1.0,-1.0,1.0,direct_1r,
600585,2012-11-07,B,9.8,0.51,-0.0115,C1,-1.0,-1.0,1.0,direct_1r,
600547,2012-11-09,A,18.39,0.93,-0.0073,C1,-1.0,-1.0,1.0,direct_1r,
601601,2012-11-12,A,11.98,0.57,0.0562,C1,0.71,0.71,1.0,confirm_add,0.0151
600585,2012-11-14,B,10.14,0.52,0.0488,C1,0.995,0.995,1.0,direct_1r,
600362,2012-11-19,A,16.12,0.75,0.0355,C1,1.756,1.756,1.0,confirm_add,0.0124
601601,2012-11-19,A,11.98,0.57,0.0562,C1,1.849,1.849,1.0,confirm_add,0.0151
601628,2012-11-20,A,14.61,0.61,0.0085,C1,1.744,1.744,1.0,confirm_add,0.041
600547,2012-11-23,B,17.87,0.74,0.019,C1,-1.0,-1.0,1.0,direct_1r,
600547,2012-11-30,B,18.24,0.85,0.0061,C1,-0.167,-0.084,0.5,no_confirm_space,
601628,2012-12-04,A,14.29,0.6,0.026,C1,5.031,5.031,1.0,direct_1r,
000895,2012-12-05,A,9.79,0.5,0.0425,C1,0.146,0.073,0.5,no_confirm_space,
600600,2012-12-05,A,24.62,0.92,0.0111,C1,1.669,1.669,1.0,confirm_add,0.0314
000423,2012-12-06,A,27.75,1.23,-0.0036,C1,2.826,2.826,1.0,direct_1r,
000568,2012-12-06,A,22.48,1.15,0.0109,C1,-0.112,-0.056,0.5,reject_half,
000792,2012-12-06,B,14.97,0.6,0.0368,C1,3.388,3.388,1.0,confirm_add,0.0223
600141,2012-12-06,S,10.83,0.54,0.033,C1,1.621,1.621,1.0,confirm_add,-0.0024
600547,2012-12-07,S,18.24,0.85,0.0061,C1,-1.0,-1.0,1.0,confirm_add,0.0109
600489,2012-12-10,B,12.38,0.65,0.0527,C1,0.759,0.759,1.0,confirm_add,-0.0056
601318,2012-12-10,S,12.13,0.59,-0.0048,C1,4.246,4.246,1.0,confirm_add,0.002
601888,2012-12-10,S,11.53,0.59,0.0109,C1,-0.012,-0.006,0.5,reject_half,
000895,2012-12-12,A,9.79,0.5,0.0425,C1,1.753,1.753,1.0,confirm_add,0.0326
600600,2012-12-12,A,24.43,0.63,0.0111,C1,4.144,4.144,1.0,confirm_add,0.0314
000858,2012-12-14,A,19.17,0.87,0.0221,C1,-0.073,-0.037,0.5,reject_half,
600547,2012-12-14,S,17.97,0.95,0.0116,C1,-1.0,-0.5,0.5,stop_half,
600489,2012-12-17,B,12.38,0.65,0.0126,C1,0.071,0.036,0.5,reject_half,
600809,2012-12-17,A,21.2,1.08,0.0224,C1,-1.0,-1.0,1.0,confirm_add,0.0248
002344,2012-12-18,A,10.3,0.51,0.0046,C1,3.817,3.817,1.0,confirm_add,0.0083
002353,2012-12-18,S,21.65,1.02,0.0117,C1,5.849,5.849,1.0,confirm_add,0.0041
002422,2012-12-18,B,14.41,0.53,0.0368,C1,7.748,7.748,1.0,direct_1r,
000538,2012-12-19,A,22.2,0.89,0.006,C1,3.464,3.464,1.0,direct_1r,
000895,2012-12-19,A,9.79,0.5,0.0425,C1,1.759,1.759,1.0,confirm_add,0.0326
600600,2012-12-19,A,24.83,0.99,-0.0091,C1,2.257,2.257,1.0,confirm_add,0.0003
000423,2012-12-20,A,29.17,1.18,0.0158,C1,3.968,3.968,1.0,direct_1r,
000568,2012-12-20,B,22.48,1.15,-0.0044,C1,-0.558,-0.279,0.5,reject_half,
600141,2012-12-20,B,10.83,0.54,-0.0078,C1,1.407,1.407,1.0,confirm_add,0.0197
600685,2012-12-20,B,10.44,0.52,0.0,C1,4.219,4.219,1.0,confirm_add,0.0221
600859,2012-12-20,B,13.61,0.61,0.0083,C1,1.307,1.307,1.0,confirm_add,0.0156
000858,2012-12-21,B,19.17,0.87,0.0174,C1,-1.0,-1.0,1.0,confirm_add,0.0079
600547,2012-12-21,S,17.97,0.95,0.0192,C1,0.044,0.044,1.0,confirm_add,0.0089
002399,2012-12-24,A,9.92,0.52,0.02,C1,0.774,0.774,1.0,confirm_add,-0.008
600809,2012-12-24,A,21.2,1.08,0.0401,C1,0.946,0.946,1.0,confirm_add,0.038
002422,2012-12-25,B,14.41,0.53,0.0123,C1,6.451,6.451,1.0,direct_1r,
601808,2012-12-25,A,13.51,0.59,0.0262,C1,0.891,0.891,1.0,confirm_add,-0.0122
000878,2012-12-26,B,12.88,0.6,-0.012,C1,0.69,0.69,1.0,confirm_add,0.0196
600547,2012-12-28,S,17.61,0.69,0.0109,C1,-0.148,-0.074,0.5,reject_half,
002399,2012-12-31,B,9.92,0.52,-0.008,C1,1.183,1.183,1.0,confirm_add,0.021
600009,2012-12-31,A,10.65,0.54,-0.0048,C1,1.467,1.467,1.0,direct_1r,
601888,2012-12-31,A,11.98,0.58,0.0378,C1,0.089,0.089,1.0,confirm_add,0.0168
002344,2013-01-04,A,11.02,0.54,-0.0238,C1,4.965,4.965,1.0,confirm_add,0.0023
002393,2013-01-04,S,14.63,0.75,0.0078,C1,2.406,2.406,1.0,direct_1r,
000878,2013-01-07,B,12.88,0.6,0.0053,C1,0.897,0.448,0.5,reject_half,
002037,2013-01-07,A,13.08,0.7,0.0086,C1,-1.0,-1.0,1.0,direct_1r,
600150,2013-01-08,S,20.26,1.01,-0.02,C1,2.851,2.851,1.0,direct_1r,
600267,2013-01-08,B,13.09,0.56,0.009,C1,1.9,1.9,1.0,direct_1r,
600547,2013-01-09,S,17.61,0.69,0.0087,C1,0.735,0.735,1.0,confirm_add,0.0022
002399,2013-01-10,B,10.34,0.54,0.0141,C1,0.224,0.224,1.0,direct_1r,
600489,2013-01-10,A,13.14,0.61,0.0199,C1,-1.0,-1.0,1.0,confirm_add,-0.0065
601318,2013-01-10,B,14.13,0.66,-0.0124,C1,4.457,4.457,1.0,direct_1r,
601888,2013-01-10,A,11.98,0.58,-0.0102,C1,1.115,1.115,1.0,confirm_add,0.0531
002140,2013-01-14,B,15.48,0.77,0.0272,C1,5.525,5.525,1.0,confirm_add,0.063
600547,2013-01-16,S,18.06,0.89,-0.0202,C1,-0.647,-0.647,1.0,confirm_add,0.0169
002393,2013-01-18,A,15.54,0.66,0.0046,C1,1.816,1.816,1.0,direct_1r,
601628,2013-01-18,A,15.78,0.56,-0.0039,C1,-1.0,-1.0,1.0,direct_1r,
601808,2013-01-18,A,13.97,0.72,0.0321,C1,0.369,0.369,1.0,direct_1r,
000878,2013-01-21,B,13.69,0.71,0.0106,C1,-1.0,-1.0,1.0,direct_1r,
601628,2013-01-25,B,16.79,0.73,0.0417,C1,-1.0,-1.0,1.0,direct_1r,
000878,2013-01-28,B,13.63,0.68,0.0106,C1,-1.0,-1.0,1.0,direct_1r,
002037,2013-01-28,A,13.72,0.66,0.0061,C1,-0.611,-0.611,1.0,direct_1r,
601088,2013-01-28,A,10.06,0.5,0.0134,C1,-1.0,-1.0,1.0,direct_1r,
002399,2013-01-31,A,10.48,0.54,0.0237,C1,-0.311,-0.311,1.0,direct_1r,
600362,2013-01-31,A,19.26,0.99,0.0045,C1,-1.0,-1.0,1.0,direct_1r,
601888,2013-01-31,A,11.98,0.58,0.0054,C1,1.687,1.687,1.0,direct_1r,
601628,2013-02-01,B,16.79,0.73,-0.0219,C1,-1.0,-1.0,1.0,direct_1r,
000826,2013-02-04,B,13.06,0.61,0.0652,C1,2.758,2.758,1.0,direct_1r,
000878,2013-02-04,B,13.59,0.64,0.0365,C1,-1.0,-1.0,1.0,direct_1r,
002037,2013-02-04,A,12.95,0.62,0.0199,C1,1.397,1.397,1.0,direct_1r,
600600,2013-02-04,B,26.97,0.93,0.0249,C1,2.211,2.211,1.0,direct_1r,
600785,2013-02-05,B,9.95,0.5,0.0357,C1,-1.0,-1.0,1.0,direct_1r,
600362,2013-02-07,S,19.26,0.99,0.0222,C1,-1.0,-1.0,1.0,direct_1r,
600535,2013-02-07,B,16.4,0.72,0.0213,C1,4.034,4.034,1.0,direct_1r,
601888,2013-02-07,A,12.45,0.64,0.0133,C1,0.821,0.821,1.0,direct_1r,
